filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00008.wav,0.409037127504873,0.08652776522122581,0.1424380987882614,0.001507762004621327,1719.2131626636947,163386.40658572456,2031.6438835817444,105612.91204136843,3781.318801549197,1262939.9376232263,0.06402757957623839,0.0007318890633277895,2.0432274538961792e-07,0.012707669287919998,-2.0605224563041702e-05,0.0034631460439413786,83.35433467741936,-121.36102354973461,2624.1712264257835,122.51311584398766,414.89594422042677,-14.742129686012193,341.42049783825314,46.14344435366142,193.59650067540733,-8.165333684874648,176.92799069262347,20.17652622884248,107.05157076951767,-19.1724784245114,57.698187999461865,23.055616742537772,76.80790541449431,-11.83050252460447,42.54375703402223,21.17700882526145,58.34868647498208,-6.721190455458151,48.95637809201722,7.0109449301672635,56.0726935244815,-12.741833015324701,61.870821763249005,5.066004868201843,50.54622150330648,-5.175477933017078,32.90093132198301,-1.4440245964766525,50.522853009494476,-7.037070159027241,28.89054989126212,2.6974511842612103,36.93862445034836,3.409808578735633,33.738834747609474,-2.6983528331802344,36.06932914178441,blues
blues.00010.wav,0.3039544893694216,0.0947103862864192,0.14293913543224335,0.009200322441756725,1410.4690961427957,205483.53517141973,1512.620982898322,144994.08187696672,2767.2749333337365,1426487.1491664643,0.06298072271671827,0.00044122267994763987,-0.00011179283319506794,0.021776052191853523,8.600333967478946e-05,0.003977034240961075,161.4990234375,-173.7075136867027,8141.138209521036,137.15639999555626,1083.3056399552838,-23.7665166944086,1027.131376865097,26.98936979132115,495.7409228462603,-16.668420361369574,289.9070272995679,4.198449425639018,160.37922635137906,-12.566629365114618,150.38588434414444,5.83484254126056,82.5738688028795,-2.8817357118345392,108.61867283242536,-1.2086811836209406,65.67434364545134,-1.9657358608084838,55.53997704236788,1.8005347798198725,57.967881002871,-2.988374411961691,93.98359101493973,-1.8693886820725165,40.14521520720844,-0.800155411039755,49.708243218780225,-3.023782462994662,63.03995161743,-0.4451960687111279,57.08165389705639,-1.9982281112765665,55.69078133564183,-0.7435988636496034,47.22619099597237,-4.9861124903581295,46.60143243138546,blues
blues.00007.wav,0.30792101611863837,0.09290187287437375,0.13178548216819763,0.005533743649721146,1451.7541466600373,449905.58841522137,1577.3699166309016,168343.1670175858,2955.348796076819,1630056.214819886,0.06143500266060371,0.001850010001473945,2.330495226487983e-05,0.013205117546021938,-5.061454066890292e-05,0.004851610399782658,92.28515625,-179.39544684232592,6575.888664651206,136.4592443182947,1480.3676251037832,-26.656358930559175,591.8714644921214,39.98802679164439,352.78432871975605,5.289679318941769,650.4817306173755,10.924426906374084,136.37630632271717,-20.561889109447083,163.84089268631544,8.51376427879353,151.41555166514536,-11.356908197621307,172.08702866575155,-3.4690774237080917,178.34802365515677,-8.414554364140676,147.59110735985684,-6.954826968424708,83.75648790257817,-3.5445354240557587,93.35332027739226,-8.051242199794862,57.40787810165728,-8.959536715733194,82.28951066667179,-8.424337147616763,70.54932899838909,-10.558884909220222,51.99066293337222,-10.788158953621572,60.487358056983155,-4.693748520349892,65.59451462601541,-8.638613351936616,56.3482877420675,blues
blues.00020.wav,0.3027323162494579,0.09432677511177925,0.07538686692714691,0.002490693237632513,1389.955510410899,102901.45205766255,1911.4851516926417,88947.81724802357,3005.773491165586,946476.9892955483,0.05256015080785604,0.0006156241764708421,-1.9039520111618913e-06,0.00453696446493268,-8.894974598661065e-05,0.001485335291363299,135.99917763157896,-230.413017928651,2986.7784859638978,127.09418576456345,397.395124421475,7.1511001030255885,601.5592230708284,39.782090072980616,175.95895749755275,1.9511322024443272,116.26660252507615,17.411688715235744,100.27771617351942,-5.625576371219111,79.78660279538076,8.252521185811752,69.32229066891091,-18.10535322546445,60.06859841279145,13.839342946831918,72.86584965722848,-3.7635850701488045,71.59785586941294,2.5612432086749717,74.6071837503639,-4.329452414242903,62.59062808511032,6.8177604717145925,61.83652026252109,-6.157659391104559,60.6794945379485,-6.214758363120874,49.81019057983904,-4.5154338006487995,52.75355548529884,-1.8505997213374408,72.51039303571146,-0.5390561390630639,94.11210112986095,1.5080263809546448,73.83584234408713,blues
blues.00023.wav,0.28071429441879947,0.09114774661289815,0.10200155526399612,0.0035671896766871214,1210.1979170105503,131823.43947430112,1497.8228092446402,51642.45633632046,2522.1014158644543,610349.007194905,0.052482675841718264,0.0010882949479228713,-2.1509125872398727e-05,0.008684951812028885,-0.00011420295777497813,0.0021106803324073553,95.703125,-227.26477699487546,4150.255494071127,137.76236998178268,506.950946988856,-14.500459105622847,1245.9883423892802,63.556876670047664,211.57905146198686,5.626699442478365,153.1132015711891,11.961589201260313,95.92895239197642,1.9062211246918075,100.9184039683853,-1.880767555615828,87.92464063040073,-7.609112696011531,97.2946728008565,-2.47059472435663,98.38899158211395,-2.884145475395626,104.13650327559787,-9.432814717547032,87.97724748199201,-10.91691456688149,115.9515089176876,3.5694359095371406,69.07064474675262,4.139583173845731,77.25739462641734,0.09294642164368888,45.2798158403255,-2.9729278821404685,66.84098571365513,-1.3769399859202713,82.62957730864973,7.550498682714531,93.36030587682069,-3.032518461647551,74.05627653176776,blues
blues.00013.wav,0.2646158664057079,0.09117716703546411,0.11322116106748581,0.00418877974152565,1324.3043562121863,171597.52096288954,1827.7375353762977,78221.97710158669,2710.033612797504,1075108.0565091365,0.051417300575657895,0.0012560154024389564,-8.283166607725434e-06,0.012688583694398403,-6.109585228841752e-05,0.0016037593595683575,107.666015625,-209.789265827001,1969.7128804934391,124.45844922232232,542.1986198417745,10.310380384980347,662.1631439012261,47.01800568969878,148.70338255881003,6.510237682425002,102.17238624784396,15.40544917397644,146.50152890646999,-1.9927096143246532,69.67395395229043,6.71740508392952,76.4000374311581,-21.55419303284247,96.41703890943786,10.72171608025315,96.0079991490148,-5.524965330663471,90.7020977643131,-2.205935128271012,59.20738806210811,-3.0381922060423387,52.5023508063298,8.645515807488943,71.7964625450033,-0.30422996927318247,68.51534344962027,-0.6377438242085756,88.64349938358171,-2.939884844474275,97.47987424236382,-1.7059227817743081,104.34222661433822,-1.7695895830188455,88.9353211072779,-7.76295795935687,114.03400669175657,blues
blues.00019.wav,0.25725933452325717,0.09596337589506748,0.0976724699139595,0.002576893661171198,1195.4116396780203,249703.13890216738,1481.2842588449475,47005.814217531864,2234.878152664232,1208770.5071799213,0.05887114817143963,0.0017991580841696208,-2.5755201932042837e-05,0.006598263513296843,-0.00016749813221395016,0.0025789346545934677,123.046875,-236.66534023125573,5583.167976142249,138.40905709839961,536.7648913527622,-4.903461529432489,1167.6673177107755,47.62458245520507,312.561055627435,5.179255781167525,467.74913201052595,8.879489246357974,91.78679284351281,0.5071054778658657,97.6941058179163,-3.818273539489229,159.261338935934,-14.977520288343266,77.37344618171649,10.42042596996878,104.81443525603497,-0.3511816443141869,134.34229366133974,0.7778293703530403,80.64556484623905,1.7773061497837663,78.12680448027596,4.23542261305334,73.71815531063037,-0.4633507149696519,63.340446947035744,-6.1056934500395785,80.77108453258563,-5.3823819614052075,95.48310628346218,-1.337586247551298,92.64614548160388,-3.719717449829062,72.5252883561466,-4.353154157462291,66.73713149073009,blues
blues.00022.wav,0.3064508714632783,0.09802388438314441,0.11347541213035583,0.0036853072233498096,1156.0704963820476,314344.81488115137,1497.6681759683668,58954.94475730443,2170.053544649768,1331938.2029662284,0.05861340218653251,0.002867745893127177,-1.9014623831026256e-05,0.009846366941928864,-5.486821100930683e-05,0.0031960569322109222,99.38401442307692,-233.86077189794975,6501.763765718782,136.17023911175588,959.8157702608618,3.2894897462574204,1162.6473280915925,48.931192700101434,384.54667321271,8.699106029002891,304.29852999728934,13.954751765004522,166.23191099093194,5.359448746017438,105.72041978028027,0.3813340156583687,127.59737459487496,-13.490265024615615,151.07649065066016,16.871768529933618,82.51617951159449,5.145257765116672,114.60753616315226,-2.2505777648960104,77.57635064022313,3.9591977874878412,66.02114435793183,5.322554727344165,83.27062537762379,0.8120284016422504,101.07814232436124,-1.1072016002256286,80.32671354239051,-4.556555094666098,78.85428337750493,-2.4364898034807148,100.38130489605217,3.3169126118124637,119.3414152004468,-0.6084848944184804,143.3934713709965,blues
blues.00021.wav,0.3210847928150292,0.10332207692802278,0.10115946829319,0.0032299263402819633,1046.7488400213697,291659.028941252,1480.933763635752,70141.74961927194,1830.7889294698143,1349988.8724434886,0.04793735185274768,0.002331948338808487,-3.2731147712183883e-06,0.008324137888848782,-7.70047990954481e-05,0.002211751416325569,99.38401442307692,-264.6983987301869,6346.567252299801,138.85597659676802,1002.1805513736376,11.186485909124178,1286.4170166907888,48.520341732381624,371.78003243894074,14.915178455851452,248.71107606827238,20.572825627922246,130.074124598555,3.207814514694229,120.04832313706181,1.247170972438704,104.56080436567163,-15.846408117885575,95.40731156340435,15.98690918059712,85.18167918994398,3.3688139963161663,79.13138379868984,-1.5201285847992245,71.96073090467274,1.8947265723087166,70.05987831064127,6.3255522024748165,68.51050364060873,-0.9866071280645411,82.16818550289884,-2.4128603459683187,89.56667489930123,-3.683063112110561,93.9807266904049,0.49694492618746844,119.34463377331176,5.046816378340291,117.85880600286528,-0.7800094932093167,148.57537403135052,blues
blues.00018.wav,0.26992929707593327,0.0976469646525944,0.07967271655797958,0.002957494929432869,1537.6571825463077,193179.7121450826,2054.7791131062304,145807.73330299967,3495.653862259336,1829279.6845556926,0.056131935710139316,0.0017231547321391286,-3.822875441983342e-05,0.006934287026524544,-0.0001991232275031507,0.001041175564751029,83.35433467741936,-252.53398559412642,2874.950931895506,104.92748505731959,603.5735907889375,15.35357798401488,662.6359076368552,42.656637885265205,163.33219096976188,6.778398708469304,93.07109498322897,21.61889401819558,117.16212552170269,-1.2996833760572557,73.36812623355141,5.6843687088339045,100.57647749711172,-16.614657210136222,125.3893129182775,12.166093622186912,123.43359071676153,-1.953307905477164,51.98426715688976,1.9605571006718252,64.78419358288016,-0.8814347619109225,48.73534030828841,7.7786041613653385,71.56552085383798,2.3902545349429554,101.9119851342247,1.7741401268567734,93.21185410609348,1.3393171787311413,131.97521694606343,3.630698755778013,181.93072343515553,4.910860144662208,151.76249042193834,-2.651944267458683,96.4943016202536,blues
blues.00015.wav,0.27031256110551655,0.09536170123043167,0.08065319806337357,0.0028300504200160503,1420.529293495708,200079.38212651366,1731.1922519421796,81416.47796905568,2930.540612755176,700213.1197746303,0.0637176797116873,0.0019420992387825483,-1.4977963473938871e-05,0.004729263950139284,-9.115015564020723e-05,0.0023356908932328224,99.38401442307692,-238.51896714525824,4382.126846334542,120.08457009220949,728.4276198886846,-4.227885749346113,979.5146117199904,42.307072192433935,383.3627727799435,5.920908396138796,298.90976604864034,13.919160975582749,117.5016649977644,5.36161779368632,119.57626368716477,1.9018340483439047,143.9303876827704,-16.933203083575723,89.89370984202364,12.345274320396928,76.26513128718285,3.9470148935051923,81.68402034090681,-1.384822375443664,60.9262458681967,0.021880198133754927,60.61224685324947,3.5866943379939964,89.49675922773133,-4.503952209698821,101.95209945795587,-5.542268718443816,77.46588267673792,-6.888212092269578,93.60442730432358,-4.828141990253382,65.74823142339817,1.7350058057382436,78.26922486453304,-1.8888145684133404,131.19078490569774,blues
blues.00016.wav,0.30432219616029343,0.09848713158986071,0.08146144449710846,0.0026429512072354555,1455.0016722774692,152399.1150054562,1825.8854146063939,116855.74096931383,3009.856799807711,1010883.6648209272,0.061350725014512386,0.0014195843289450563,-2.0364299416542053e-05,0.004508332349359989,-0.00010910821583820507,0.002413860522210598,103.359375,-233.76361338134097,4967.802132906986,120.67351030891383,562.4510456408765,-3.1710848466699977,1208.4587913288804,39.54099418344559,396.41348442845316,3.8574563846342658,283.6792218945651,18.840429103835017,156.19365347070774,-3.691825141970153,100.33507380187729,4.43185386014129,111.57078883953017,-14.978044422067619,101.5015440295558,17.5676499549501,102.14115254560647,1.8400663188082973,108.66147668803193,2.5373287811845375,66.37314488120234,-1.2404547200056728,65.08711455482621,8.439245631473177,65.03923793995332,-0.2106916589219122,59.15507408720139,-3.9061195194767113,77.88172866552722,-4.478782904590025,82.37683676152264,-0.012436775405507751,85.38017180298925,1.2936136683652895,83.63342230673156,-2.0847963298902425,100.72498007946656,blues
blues.00014.wav,0.3291627346813485,0.10809360843485234,0.06698053330183029,0.0027119098231196404,1172.0656952451852,147321.73876265783,1705.8175015242045,96544.10196433251,2344.952487059791,877489.0217446738,0.045045834945820436,0.0015610299115303048,-0.00011994665692327544,0.004696196410804987,-0.00019641939434222877,0.001199857098981738,151.99908088235293,-305.7051872050868,8197.429512919089,113.06091138016534,682.6727626436929,12.118722613682309,1463.4415056107669,45.03000324394148,225.08909009262018,17.769759373267384,250.23944924428577,14.57991675167724,154.98174379233873,4.166733601941874,157.30561983863478,0.22527315475344006,167.21532686913608,-7.021746776226946,97.72385378208388,13.644271539845736,76.90608577851133,8.93452898506108,89.90615960605192,1.2984780632472326,62.82967876700852,5.954477764351386,64.33867155881563,8.543866905796481,76.05994653579458,1.1176637458071332,137.14482882839934,0.591558671655771,67.64455841385994,0.0574739113669146,96.73713393574386,-3.7123415827905357,65.67144548136012,-1.004448062312909,89.3157092525044,-1.8024338511473024,113.60516577014376,blues
blues.00017.wav,0.3020962854145453,0.0933726360069495,0.09328154474496841,0.0021518918219953775,1088.6981660809784,231771.52602975952,1410.9479544080614,69848.36746918435,2134.41209350208,1082110.1445358773,0.04832397083010836,0.0008456542090873088,-1.244968098035315e-05,0.006763638462871313,-7.408174133161083e-05,0.0015219063498079777,161.4990234375,-245.75642816350836,5195.167754846033,140.4859275954566,800.6420223239894,-2.7647719436247025,796.4388344633244,60.43620732035535,360.38858139106395,18.937945569191246,235.37913145262885,9.833542166253809,99.74501729791562,3.563888694651469,118.63081496362994,0.5326863171367759,93.15003455909824,-16.372239592363346,129.06853993283679,6.630079272025861,105.2977345710551,7.268407750942874,96.76918279161008,-4.008892640768963,71.40232703129833,1.6082538304226222,72.97295555244077,5.899378513477906,78.72149615362828,-3.0227851642976966,56.03286867648227,-4.772990341136798,58.442902092608165,-3.025786801070868,65.72883208751695,-1.9939390190350141,65.06342968122168,-0.05545880281076528,62.89129004914416,-3.9753497543728606,64.74833317991713,blues
blues.00034.wav,0.26224846375348165,0.09909909838603477,0.13593898713588715,0.0032252527307718992,1536.7830758847113,341222.1742793388,2157.1380999035514,161059.9612495523,3601.0282250749806,3714775.3124435367,0.04570040392801858,0.0006915647326379664,3.93126902054064e-06,0.01684250310063362,2.4778164515737444e-06,0.0017509879544377327,129.19921875,-217.2112173573258,3598.7522039685855,105.79117550447114,534.4283665356994,15.618613884371886,358.43910414846164,25.263060306594266,219.49028577041707,-1.4379981397647408,216.03221362302955,30.195394893459614,117.61758010701601,-17.713642887555018,223.8158583248228,17.321499486119762,126.61177699403206,-27.209539999466458,112.31337203706524,4.339828529860894,177.52865168542797,-20.06342932588579,115.42327332890018,-10.695904806862021,70.96743101631344,-14.224882285785386,104.99500521351841,-5.156212417472204,83.05151234543952,-3.4715782473424475,101.23392785447379,-6.184278702203905,66.60238358046719,-15.32531986452757,116.15973995605593,-6.845779164395496,93.47191591132848,-9.828355215316734,90.82736479339556,-13.941391981806206,92.92954507140665,blues
